header_id,line_item_id,line_item_index,record_type,created_at,currency,header_status,product_id,product_name,product_type,transaction_type,billing_type,quantity,unit_amount,discount_amount,tax_amount,total_amount,payment_id,payment_method_id,payment_method,payment_at,refund_amount,subscription_id,subscription_period_started_at,subscription_period_ended_at,subscription_status,customer_id,customer_level,customer_name,customer_company,customer_email,customer_city,customer_country,fee_amount
1cbdac66-e951-4c19-9405-2e5f8c3ecd8b,d97618b6-d6b7-4702-a4ef-fdf1f3c00fc7,629,header,2023-07-05 19:33:16,EUR,pending,65,printer,office equipment,sale,subscription,1,376.67,51.33,34.14,359.48,,,,,,87f99df5-3fa2-4628-a430-edf59ca0500e,2023-02-08 19:13:41,2023-07-20 03:35:43,active,8a451d18-e336-4029-a5bc-3bcf97b7a205,enterprise,Alicia Williams,Dunder Mifflin Paper Company,lindsey86@example.org,Brookebury,Uruguay,1.51
1cbdac66-e951-4c19-9405-2e5f8c3ecd8b,736c2fc8-0aa8-4de4-b08c-905effce4af5,1,line_item,2022-08-08 09:57:31,GBP,pending,16,ink,office supplies,refund,subscription,8,494.04,20.7,2.99,3934.61,,,,,3426.65,bab3f982-435a-4e85-b32a-4a94de9fa896,2021-10-20 08:15:26,2023-01-20 14:13:54,inactive,2ddbb026-0f26-41eb-8850-06eae48ecf60,premium,Ellen Mason,Dunder Mifflin Paper Company,ewilson@example.org,West Megan,Qatar,18.86
1cbdac66-e951-4c19-9405-2e5f8c3ecd8b,dc95c1b0-ba36-43d3-a7df-2cec109fe0f4,2,line_item,2022-10-27 23:06:42,EUR,completed,67,desk,furniture,sale,subscription,8,536.69,52.46,1.88,4242.94,101b2841-84ad-43db-83eb-450ebce057a8,235f11f9-dfdb-4c69-9b1a-ec451d68c70f,credit_card,2023-12-04 14:58:27,,ddceaea5-66ad-4aa8-8915-08062fee000f,2022-06-12 05:12:10,2022-11-04 04:18:41,inactive,b54d8151-121b-4da5-822c-3187bb9807fd,basic,Robert Young,Dunder Mifflin Paper Company,carterleslie@example.com,Albertton,Timor-Leste,1.93
1cbdac66-e951-4c19-9405-2e5f8c3ecd8b,30789f38-bf44-45f0-8357-e2af811f6156,3,line_item,2023-03-11 08:20:34,GBP,pending,89,ink,office supplies,refund,invoiceitem,10,381.79,63.87,41.77,3795.8,,,,,997.24,,,,,7b182c57-8e43-422c-9fe8-27f594ab5aa5,enterprise,Ashley Lopez,Dunder Mifflin Paper Company,evan72@example.net,Maynardmouth,Georgia,6.17
1cbdac66-e951-4c19-9405-2e5f8c3ecd8b,1c10cc73-deab-48f6-99cc-23b47ed693c0,4,line_item,2023-06-09 11:02:46,GBP,pending,62,chair,furniture,refund,recurring,7,201.61,45.3,26.15,1392.12,,,,,1000.12,362fe70e-8cf7-4f9f-b9a6-6a45151dc9b5,2022-09-25 18:54:05,2023-11-14 21:18:29,inactive,db08e1bc-58fb-4090-be11-a2acec98e3db,enterprise,Laura Ross,Dunder Mifflin Paper Company,emilyhooper@example.net,Angelicaborough,Tuvalu,10.16
1cbdac66-e951-4c19-9405-2e5f8c3ecd8b,9621af25-2e51-4f01-abe1-8a15d3463e7b,5,line_item,2023-10-26 20:37:58,USD,completed,37,desk,furniture,sale,invoiceitem,3,310.36,35.96,33.44,928.56,62f9556b-50dc-4d16-8744-913a1cba3938,6d48ccd5-41e9-448d-bc95-4bfdeda88098,bank_transfer,2024-02-05 08:40:37,,,,,,bf007aed-a3a0-4e40-b87d-ba5bc05824da,basic,Michael Smith,Dunder Mifflin Paper Company,michellelee@example.com,South Nathanshire,Australia,14.21
1cbdac66-e951-4c19-9405-2e5f8c3ecd8b,b46b3b41-12d3-49e0-b484-7412f6f7197c,6,line_item,2023-09-14 03:56:29,USD,completed,1,chair,furniture,sale,one-time,7,905.86,34.48,18.95,6325.49,5354c615-bcc5-4f1c-a175-cc946a9c52ad,15178b52-baff-4b6f-bf16-bc4878f17e7f,paypal,2024-02-25 08:09:47,,,,,,109d0c60-b423-48b4-8f2e-3b19f304eccc,basic,James Vazquez,Dunder Mifflin Paper Company,wardlarry@example.net,Gonzalezchester,Congo,13.56
f8eb77de-e6db-4654-82ed-19f58a523591,42878914-d8f4-44f3-96ab-9bfe0e301131,630,header,2023-04-08 06:29:24,GBP,completed,90,stationery,office supplies,sale,recurring,8,625.72,15.34,7.4,4997.82,764bb847-4d75-441c-82ba-14266d3813f7,21ca46e9-aa2e-42b0-a86c-500146276a06,paypal,2024-04-30 02:26:04,,417b211f-2bd9-40d3-a9a6-0c154c4abc62,2022-07-26 20:44:57,2023-11-11 17:14:36,active,10f2491c-bff0-487a-9e47-1296617d418e,basic,David Mercer,Dunder Mifflin Paper Company,karennunez@example.org,Davisville,Liberia,7.51
f8eb77de-e6db-4654-82ed-19f58a523591,ba7ec0c5-e9d3-4cb5-81a5-b4044e2df26f,1,line_item,2024-03-24 23:21:23,EUR,pending,39,printer,office equipment,sale,invoiceitem,5,764.65,4.92,20.57,3838.9,,,,,,,,,,b45cb63e-7372-4c2a-aba9-d27a7aab9521,enterprise,Benjamin Myers,Dunder Mifflin Paper Company,derrick20@example.org,Port Don,Tuvalu,13.02
f8eb77de-e6db-4654-82ed-19f58a523591,90fb5f7c-8f65-4829-a073-da5207264660,2,line_item,2022-09-02 07:08:00,EUR,cancelled,85,copier,office equipment,sale,subscription,4,67.79,37.29,27.25,261.12,,,,,,0a66fade-bfab-4fec-81dd-9c0e6f527fff,2022-06-06 23:17:42,2023-01-15 17:23:35,active,f752a5a6-0a85-45bb-b443-1c6620267668,enterprise,Sarah Rosario,Dunder Mifflin Paper Company,rachel79@example.net,Lake Reginaldview,Sri Lanka,8.66
f8eb77de-e6db-4654-82ed-19f58a523591,d05241c5-4708-434b-81df-51057fe2c781,3,line_item,2024-02-22 21:14:01,EUR,completed,29,stationery,office supplies,sale,invoiceitem,1,24.92,82.49,33.33,-24.24,57557760-334b-4e6d-a6d3-403cf4188a51,49088c48-3bae-41d2-8121-1c5333e4012f,bank_transfer,2024-05-27 02:45:50,,,,,,25e19ccd-bd85-46d4-b85f-ed7a7a3d5d35,enterprise,Olivia Cooke,Dunder Mifflin Paper Company,hollybaker@example.com,North Jennifer,Saint Pierre and Miquelon,3.0
f8eb77de-e6db-4654-82ed-19f58a523591,ce5c392d-1b60-4eaa-be47-4b85519a4714,4,line_item,2024-05-02 02:35:38,USD,pending,34,stationery,office supplies,sale,invoiceitem,8,576.37,61.75,38.48,4587.69,,,,,,,,,,4f3ff4ef-c42b-4cc7-84b0-6c760b5f1221,enterprise,Kyle Knox,Dunder Mifflin Paper Company,diazphillip@example.net,Lake Stephanie,Saint Barthelemy,15.99
f8eb77de-e6db-4654-82ed-19f58a523591,8a52f8c7-42c0-45bc-9ac3-a7cb0d0cc29e,5,line_item,2023-06-22 11:11:18,EUR,pending,13,desk,furniture,sale,recurring,7,929.41,90.65,15.84,6431.06,,,,,,d5e30b01-8a17-4df1-9fd7-02c278ae815e,2022-07-12 03:54:27,2024-03-27 01:04:36,active,e7a296e8-6732-4093-8d57-a37a66bd045f,basic,Cynthia Mccullough,Dunder Mifflin Paper Company,jacksongina@example.org,East Robertmouth,Austria,9.77
87b2e7a2-e2eb-4b94-a1d6-d68355334606,79608d63-31f5-4dca-8e19-6cce460731de,631,header,2023-08-16 15:33:20,GBP,pending,97,ink,office supplies,refund,recurring,5,956.04,17.37,2.58,4765.41,,,,,2451.62,20490669-ed6e-487f-9aaf-f375ce8c910f,2023-03-27 09:40:21,2023-09-22 11:55:32,active,04bf444e-72c0-4e96-bfa7-fd170636cd6b,premium,Tiffany Reid,Dunder Mifflin Paper Company,briannalane@example.org,Cristinachester,Gibraltar,5.36
87b2e7a2-e2eb-4b94-a1d6-d68355334606,4b3526e2-84c4-4bc8-a918-893dcb0427a3,1,line_item,2024-02-17 16:47:28,GBP,cancelled,17,desk,furniture,sale,one-time,1,80.26,61.9,27.74,46.1,,,,,,,,,,9df473d9-b58c-49ee-a31a-288c0a2f9cc9,basic,Terri Dominguez,Dunder Mifflin Paper Company,carrollashley@example.com,North Johnhaven,Turks and Caicos Islands,13.81
87b2e7a2-e2eb-4b94-a1d6-d68355334606,c965dcc1-5e36-4af8-842b-bcdee5652d2d,2,line_item,2023-06-05 23:11:50,USD,completed,60,stationery,office supplies,sale,subscription,10,317.84,98.41,7.37,3087.36,386fc099-ca54-4631-b9a6-34e3a47ef8ee,97f8b00a-7f04-4969-84a0-a683653c5090,bank_transfer,2024-02-04 16:50:46,,ded277b9-a616-4200-b094-a02aade44bee,2022-11-23 11:20:15,2023-12-19 15:55:32,inactive,4e017be6-8f7f-49f9-bd69-f11b0e0d723e,enterprise,William Vincent,Dunder Mifflin Paper Company,rmckee@example.com,North Charlesshire,Bermuda,11.11
87b2e7a2-e2eb-4b94-a1d6-d68355334606,1555e959-308c-4255-97bb-16f7e64332b1,3,line_item,2023-04-06 03:25:44,USD,completed,14,chair,furniture,sale,one-time,5,163.25,5.13,32.54,843.66,afe81ab5-587e-4de8-9662-9b94ee63000b,75e6dce5-f2ae-4d30-a927-7bee0e332d6c,bank_transfer,2023-08-29 09:17:35,,,,,,cced0a44-6c86-48d8-843d-55143f62d84e,premium,David Butler,Dunder Mifflin Paper Company,joseprice@example.net,West David,Madagascar,1.71
87b2e7a2-e2eb-4b94-a1d6-d68355334606,462f9af6-cff5-4741-810a-1d9ec2969c2e,4,line_item,2024-01-28 16:15:59,GBP,cancelled,28,ink,office supplies,refund,one-time,7,920.62,52.37,2.8,6394.77,,,,,1972.26,,,,,50f9a8ed-82df-458b-ab13-34d90100af56,enterprise,Elizabeth King,Dunder Mifflin Paper Company,olsonwesley@example.com,Port Steveborough,Montenegro,12.67
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,9c4e6dfa-79e7-4bc1-b8d6-cefd7505a829,632,header,2023-06-20 01:04:44,EUR,cancelled,30,paper,office supplies,refund,one-time,8,320.44,87.01,5.52,2482.03,,,,,620.55,,,,,370f40c7-acb2-46b3-b755-c30e099344ca,premium,Carl Arnold,Dunder Mifflin Paper Company,janestewart@example.net,Lake Josephfurt,Switzerland,15.44
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,844a254a-c171-49f9-b662-cfe8f40afd86,1,line_item,2022-11-02 12:29:31,GBP,pending,86,stationery,office supplies,refund,invoiceitem,6,178.82,17.23,37.43,1093.12,,,,,679.83,,,,,19b2aee3-9703-4457-adb6-99b43088e416,premium,Rebecca Phillips,Dunder Mifflin Paper Company,parsonssherri@example.com,Justinport,Burundi,9.77
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,076572e0-cb99-4e11-a021-1d03a53ffbad,2,line_item,2024-02-10 13:32:38,GBP,pending,26,ink,office supplies,sale,one-time,8,964.2,48.58,10.51,7675.53,,,,,,,,,,e6759c30-2ccf-4754-a421-67aaa50a5741,basic,Melissa Thomas,Dunder Mifflin Paper Company,xnunez@example.net,Port Bradley,Tonga,10.3
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,cc5fe1da-49c7-4fda-ba56-1fb58431063a,3,line_item,2023-05-01 04:33:28,GBP,pending,58,copier,office equipment,sale,one-time,3,277.57,80.09,14.46,767.08,,,,,,,,,,cc957887-5e7f-4c9f-a071-72993f0302d1,enterprise,Aimee Davis,Dunder Mifflin Paper Company,qkent@example.com,Patriciachester,New Caledonia,1.73
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,e8cf6ea6-fcb4-4049-9330-7b6358f1dfcd,4,line_item,2023-10-31 21:44:52,EUR,completed,85,desk,furniture,refund,one-time,4,494.49,43.28,9.62,1944.3,df75949a-5f3f-46db-b2e7-a1ddb8043854,7b0f87ca-8c9a-4d90-95b8-8c677fc20a3d,paypal,2023-12-10 22:21:50,162.56,,,,,b013ea75-3d1a-47dc-b1b7-5d08a8d7ca9b,enterprise,Amber Dominguez,Dunder Mifflin Paper Company,brianwilliams@example.com,West George,Malta,19.05
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,cd89be4c-ec5e-4a1e-b483-4e8ef2e28f36,5,line_item,2022-12-18 21:53:22,GBP,completed,36,stationery,office supplies,refund,one-time,2,81.7,73.96,38.47,127.91,f456887c-6f98-4420-aebc-52aa0f4e1932,4d4c884a-4d24-433d-9990-5c02a334165e,bank_transfer,2023-06-24 14:05:05,79.97,,,,,1819d848-c88e-4039-8265-d65c4c2b6651,basic,Jose Green,Dunder Mifflin Paper Company,vsandoval@example.org,Michaelmouth,Israel,15.53
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,922d6892-30fe-4544-9b27-7af912315efd,6,line_item,2024-01-27 21:28:09,USD,pending,54,printer,office equipment,refund,invoiceitem,8,766.77,26.78,8.6,6115.98,,,,,2438.27,,,,,18aed4a0-7af3-4f45-8d4e-9902d8fec7c5,basic,Regina Daugherty,Dunder Mifflin Paper Company,reeddwayne@example.net,Port Keithfort,Norway,8.39
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,82069498-067f-4875-8133-4e202e584392,7,line_item,2023-11-18 09:14:34,GBP,completed,39,copier,office equipment,refund,one-time,4,261.46,57.52,1.72,990.04,ec030c33-7edc-4adc-b153-d666a04e99e1,bc767bd0-8883-4f99-83e4-cb01326aeddb,bank_transfer,2023-12-04 03:32:59,637.08,,,,,2330e781-7648-49f6-98a2-fd2ffa3ef782,basic,Mr. Anthony Schmitt,Dunder Mifflin Paper Company,huberdeanna@example.org,Port Evanhaven,South Georgia and the South Sandwich Islands,9.84
76f0a3b0-f87a-4de9-85c7-5972bf7e4860,8d8e4474-b7ed-495e-884c-c3da1fcc633e,8,line_item,2022-11-07 06:17:01,EUR,cancelled,48,paper,office supplies,sale,subscription,1,629.77,87.6,14.06,556.23,,,,,,1b43d097-7370-467c-8a66-240a03963169,2022-10-11 04:55:13,2023-11-04 17:39:09,active,2f9facc8-47ea-487c-a563-3fadd964b6a2,basic,John Williams,Dunder Mifflin Paper Company,teresapoole@example.org,Daltonport,Australia,9.46
ac36ebd1-ecb7-4b65-b211-b7b7d4386897,37d60236-6aae-44d0-b7a7-cd19077ec61b,633,header,2024-02-05 23:59:47,GBP,completed,99,paper,office supplies,sale,subscription,10,480.84,63.38,9.75,4754.77,5acf3208-0331-4a92-a3e5-b72029cbcd54,08f8b4b4-31b6-4700-8235-af96bf878412,credit_card,2024-02-21 06:29:14,,52b0fa69-3ca9-4834-8274-751227982a2a,2023-12-04 02:49:45,2024-05-18 08:52:10,active,36141e4b-1c7d-4b4d-8f43-375a06c9cdd4,basic,Aaron Douglas,Dunder Mifflin Paper Company,james57@example.org,Wrightfurt,Vietnam,17.76
ac36ebd1-ecb7-4b65-b211-b7b7d4386897,ea1d22c0-bb96-4c8b-9c4e-b7b18bcafbe0,1,line_item,2023-06-26 23:42:56,USD,completed,32,ink,office supplies,refund,one-time,5,575.88,66.47,41.32,2854.25,fc92311f-f815-400c-8ac0-9a8531992f77,e1af86f8-ce6f-41ba-8236-25e812242682,credit_card,2023-10-06 00:43:01,328.6,,,,,85b8e0f1-cdb6-4fb9-811a-53d87ff89365,basic,Kelsey Jimenez,Dunder Mifflin Paper Company,ujenkins@example.org,North Roy,Montenegro,16.35
ac36ebd1-ecb7-4b65-b211-b7b7d4386897,71d6555c-baae-4876-8d78-398901f90d2c,2,line_item,2024-02-27 01:27:25,USD,completed,50,ink,office supplies,refund,subscription,8,995.17,88.64,13.15,7885.87,244f5d3b-4e6d-4478-908c-42e048af1f36,9ecde2e8-1a3b-450f-ad16-0b32c09b0262,credit_card,2024-05-22 06:41:47,5955.23,9390a9af-ce62-4cb9-ac3c-993dd5738f69,2023-08-15 23:06:14,2024-04-12 16:22:30,active,af2a692e-4f63-43b8-914e-d543277e199e,basic,Kevin Chapman,Dunder Mifflin Paper Company,chandlerwalter@example.com,East Adam,Malta,7.04
ac36ebd1-ecb7-4b65-b211-b7b7d4386897,d95211a3-9623-48f1-8f2e-efa978620dea,3,line_item,2024-05-01 08:14:58,GBP,completed,17,stationery,office supplies,refund,one-time,9,911.92,60.48,40.24,8187.04,b7d81997-2c23-4565-891e-d0d097249ed3,680e8021-16b0-454c-9587-5b4486e74e01,credit_card,2024-05-03 04:24:05,711.77,,,,,3e218002-48b6-42ae-801d-47368d188e12,premium,Stephanie Barber DDS,Dunder Mifflin Paper Company,johnfox@example.org,Angelaview,Cambodia,17.33
ac36ebd1-ecb7-4b65-b211-b7b7d4386897,f1d0ec41-34f8-4bba-b6a6-748f08e9262e,4,line_item,2024-01-16 16:10:07,EUR,cancelled,10,stationery,office supplies,sale,invoiceitem,2,757.1,61.97,25.05,1477.28,,,,,,,,,,d9904d82-8569-4e02-bca7-416248f3776e,premium,Ashley Miller,Dunder Mifflin Paper Company,pfloyd@example.com,New Kelly,Norfolk Island,3.52
f568f572-9d70-4327-85a9-ad7c451e3a97,54dd61dc-8c96-4d60-83c5-c29505a88a17,634,header,2022-07-02 14:24:09,GBP,completed,39,printer,office equipment,refund,subscription,2,476.72,40.83,44.62,957.23,d206aef3-3e9a-4cd0-b480-9d65b210e8c9,7c14703d-14bc-477b-9ce8-3a9843cea47d,credit_card,2023-11-13 08:52:05,54.99,684d0e06-06eb-4605-9a5f-8a4cd5a9de4d,2021-12-26 10:55:21,2022-12-02 21:23:43,active,da992224-791a-4355-a94f-de7094c4ae2e,basic,Robert Nguyen,Dunder Mifflin Paper Company,tonyharmon@example.net,North Cynthiahaven,Tonga,18.42
f568f572-9d70-4327-85a9-ad7c451e3a97,1018f5ad-1c76-469d-ba8e-a733626a204b,1,line_item,2023-06-23 20:21:14,EUR,completed,5,stationery,office supplies,refund,invoiceitem,2,422.67,0.99,19.95,864.3,e8511683-b7ba-4d72-85bc-5be90eaa4440,4951cf09-8bfd-4879-b14f-db07da939c4d,paypal,2023-08-13 18:51:08,471.34,,,,,a5b2f08e-4342-4a01-bf22-c172dc3d95c0,enterprise,Amber King,Dunder Mifflin Paper Company,jennifer11@example.org,Judithtown,Niger,10.56
f568f572-9d70-4327-85a9-ad7c451e3a97,a698c4ff-f2a3-4674-a6ce-a2ff7191caa7,2,line_item,2024-01-24 00:43:16,EUR,pending,86,copier,office equipment,refund,recurring,6,700.13,98.24,34.28,4136.82,,,,,11.31,ab298c8d-b472-4c7e-8e50-ca33f7224d7a,2023-11-26 11:19:43,2024-03-16 13:09:38,active,8fed9e60-7411-43f6-b946-e6658e310226,enterprise,Tiffany Jackson,Dunder Mifflin Paper Company,lcollins@example.net,North Tarabury,Guinea-Bissau,1.44
f568f572-9d70-4327-85a9-ad7c451e3a97,c55333ff-5f12-4ead-b223-cd829c446d1d,3,line_item,2023-12-22 02:07:48,GBP,completed,20,desk,furniture,sale,subscription,4,822.15,39.36,33.09,3282.33,ea5da371-218f-4e23-957e-2a6b36979a44,9e3e9f03-ef21-4c6b-ae00-7365d360e762,bank_transfer,2024-05-26 02:52:30,,7c0dcdf7-1e8d-46d8-8097-3dbc6259b948,2023-09-01 16:59:06,2024-11-13 16:10:38,active,af455401-18a5-4b75-8f6f-0cb9b6a6cef9,basic,Stephen Martin,Dunder Mifflin Paper Company,mary35@example.net,North Melissa,Honduras,5.53
f568f572-9d70-4327-85a9-ad7c451e3a97,0643fc53-9c23-48c3-a533-80c312eca801,4,line_item,2023-08-01 23:33:45,GBP,completed,38,stationery,office supplies,refund,one-time,8,431.37,0.8,31.49,3481.65,a2bf1460-3c9e-4d8f-ada4-8bb2f570c5b8,f3e82c1b-5ee1-4a8a-b636-f81bbe02652b,bank_transfer,2024-06-12 01:24:16,2343.1,,,,,4c3a471e-25cf-4903-8ecb-27ba7ab2f2df,enterprise,Nicholas Wood,Dunder Mifflin Paper Company,lpena@example.com,Hammondmouth,Greenland,16.89
f568f572-9d70-4327-85a9-ad7c451e3a97,3529c808-a08d-4ac8-9657-1a33dbb3028c,5,line_item,2022-08-05 21:29:19,GBP,completed,24,paper,office supplies,refund,invoiceitem,7,818.43,9.1,1.9,5721.81,62830c0f-4d7a-4f23-9907-fce696c71d24,e6f7939b-acf8-41ea-97f1-c96970185c36,credit_card,2022-10-29 22:50:40,1558.23,,,,,27db94e8-c225-44f5-bbf8-ca0a110aa874,basic,Rebecca Armstrong,Dunder Mifflin Paper Company,michellesmall@example.net,West Crystal,Singapore,4.91
4c9bc4e2-2491-4dcb-b935-85a77560b274,cd23ac8b-e189-4f2d-9737-76bd320fb2fe,635,header,2022-09-19 07:17:39,USD,completed,42,printer,office equipment,sale,subscription,10,246.32,37.26,5.76,2431.7,98b1c369-cd7b-4ee5-aba9-f410792a3bb0,23fb4e5c-f279-453b-b280-b9473ac1a4cf,bank_transfer,2024-01-25 21:43:34,,cd58a108-9e43-4e0c-a1dd-daa91827cd5e,2021-12-05 14:31:29,2023-08-30 09:11:18,active,51a66c99-5e24-4a13-8312-b42040baa225,premium,Jennifer Yates,Dunder Mifflin Paper Company,pbrown@example.com,Jessicaberg,Palestinian Territory,11.72
4c9bc4e2-2491-4dcb-b935-85a77560b274,a79c606e-fd44-498b-aa25-0fbd623bf7f5,1,line_item,2023-07-25 09:31:55,USD,cancelled,76,copier,office equipment,sale,subscription,3,958.07,3.47,15.74,2886.48,,,,,,fb136322-4372-4a18-9279-ce6412e1263f,2023-01-17 20:47:25,2024-01-13 03:35:35,active,14795b61-f9fb-40f7-9b40-bde396d43ab6,premium,Laura Baker,Dunder Mifflin Paper Company,garciazachary@example.net,East Nancy,Bermuda,4.7
4c9bc4e2-2491-4dcb-b935-85a77560b274,ccee0682-55f5-4645-9ace-28ca27169841,2,line_item,2022-12-07 22:52:27,EUR,cancelled,91,desk,furniture,refund,recurring,8,375.79,14.79,17.46,3008.99,,,,,1843.91,2a0d7ff1-5149-48ab-ac2f-254ee2569ca4,2022-11-09 07:00:23,2023-06-08 17:44:14,inactive,e2c4da62-41ae-45bd-8368-850dfa108251,basic,Tara Vance,Dunder Mifflin Paper Company,andrew11@example.com,North Samuelmouth,Bermuda,15.92
4c9bc4e2-2491-4dcb-b935-85a77560b274,ef0f5998-0b1a-4b35-bc19-f5567cd85b0f,3,line_item,2022-07-02 11:38:54,USD,cancelled,19,copier,office equipment,sale,one-time,1,741.71,26.6,49.43,764.54,,,,,,,,,,552daeb9-69af-4cc7-b894-4722d160a329,basic,Wanda Taylor,Dunder Mifflin Paper Company,dana57@example.org,Geraldmouth,Tuvalu,5.64
4c9bc4e2-2491-4dcb-b935-85a77560b274,6593958a-79b5-4328-a3f6-29c7c776b99d,4,line_item,2023-04-29 08:49:05,GBP,completed,35,ink,office supplies,refund,subscription,2,504.06,88.16,30.0,949.96,1795ba74-247d-49e1-a86c-4d8c23b0ade4,414f254a-2c65-4c63-b902-1506d309cf4c,bank_transfer,2023-11-10 15:22:33,523.06,40ee21b6-47fe-466e-8576-9b229013fb35,2023-04-17 07:47:28,2023-08-21 13:16:50,active,49974922-82ea-4822-80e8-a98473a97870,premium,Amber Campbell,Dunder Mifflin Paper Company,madison69@example.net,South Kellyhaven,Comoros,9.16
4c9bc4e2-2491-4dcb-b935-85a77560b274,dea90348-c5a6-4110-a0ab-e279747e0f42,5,line_item,2024-04-10 07:58:34,USD,pending,19,copier,office equipment,refund,subscription,7,776.49,17.22,39.29,5457.5,,,,,778.22,a1ff1edc-77a3-4898-8634-aa89767fa7f8,2024-03-19 15:54:41,2024-04-26 11:01:40,active,05b86f97-e317-424d-846c-fe2649ab3c80,basic,Stephanie Martinez,Dunder Mifflin Paper Company,campbellmichael@example.net,East Christopher,Guadeloupe,6.03
4c9bc4e2-2491-4dcb-b935-85a77560b274,0db303b7-1b0a-4364-9b20-1bbb07593624,6,line_item,2022-07-29 19:59:27,USD,cancelled,52,paper,office supplies,refund,recurring,2,925.02,94.4,8.67,1764.31,,,,,35.55,e2c7cabe-f2dc-4bb2-9b78-8ca04945630f,2021-11-14 05:51:33,2023-06-20 13:31:27,inactive,991b9e47-b7d8-4194-b0dd-e94bf895499f,basic,Lisa Richardson,Dunder Mifflin Paper Company,chad24@example.com,Lake Johnville,Belize,15.92
4c9bc4e2-2491-4dcb-b935-85a77560b274,ce68a6da-fb10-4b64-b559-31a628ccf30a,7,line_item,2023-07-27 15:24:14,USD,pending,99,copier,office equipment,refund,one-time,5,648.27,21.15,47.68,3267.88,,,,,553.46,,,,,06f9dfce-0250-48ef-bebc-3a37f518da74,enterprise,Courtney Booth,Dunder Mifflin Paper Company,jerrywalter@example.net,Coltonton,Suriname,11.06
4c9bc4e2-2491-4dcb-b935-85a77560b274,0e548f9d-a14d-46bc-8f28-299d914dc901,8,line_item,2023-10-06 10:57:23,GBP,cancelled,64,copier,office equipment,refund,invoiceitem,5,121.1,44.98,5.38,565.9,,,,,202.18,,,,,53e3fa37-8a7c-4910-923f-629d8f982a4e,premium,Noah Walls,Dunder Mifflin Paper Company,jennifermendez@example.net,Lake Stephanie,Venezuela,5.13
87b1304d-e7b7-4b7c-9573-3eb001a9622b,43c31ffa-3b4a-431d-bb27-c2d2c2a8d1bb,636,header,2023-12-16 03:58:23,USD,pending,25,chair,furniture,refund,one-time,9,475.59,55.49,30.53,4255.35,,,,,18.3,,,,,cad2bd3a-38d4-496a-b884-434264484b7f,enterprise,Douglas Snyder,Dunder Mifflin Paper Company,andrew83@example.org,Kimhaven,Sweden,10.45
87b1304d-e7b7-4b7c-9573-3eb001a9622b,1f9d4716-4c1a-43a2-83b6-d0083ba724dc,1,line_item,2024-01-21 13:15:58,USD,cancelled,79,chair,furniture,sale,one-time,7,288.66,85.04,35.63,1971.21,,,,,,,,,,7648afcb-193f-4229-b105-bd4c46c628de,premium,Lisa Lawrence,Dunder Mifflin Paper Company,summerroberts@example.com,Lake Lucasfort,British Virgin Islands,15.17
87b1304d-e7b7-4b7c-9573-3eb001a9622b,cb6b58a2-e4f6-4589-a813-8c58afe3f902,2,line_item,2023-02-24 13:01:03,EUR,pending,53,copier,office equipment,sale,one-time,1,552.0,94.46,42.22,499.76,,,,,,,,,,31279e70-2dc1-413b-a28d-c23ee0a996f0,enterprise,Lori Garcia,Dunder Mifflin Paper Company,hbarnes@example.net,North Jacquelineshire,Netherlands Antilles,11.87
87b1304d-e7b7-4b7c-9573-3eb001a9622b,3481c3b7-cd23-43a6-8717-3f6849f5e476,3,line_item,2023-05-16 04:00:53,EUR,cancelled,52,ink,office supplies,refund,recurring,5,79.96,98.91,22.06,322.95,,,,,158.75,297c5d87-e728-44f0-b806-2387325488dc,2022-07-28 11:58:50,2023-10-26 09:14:50,inactive,74b9bc6c-f7b8-4909-be8b-e5bb33374024,basic,Julie Bryant,Dunder Mifflin Paper Company,pdavidson@example.com,Solismouth,Paraguay,8.64
87b1304d-e7b7-4b7c-9573-3eb001a9622b,6d707c69-9b8d-4c3b-b896-a29a225641d5,4,line_item,2023-02-11 23:43:45,USD,pending,76,desk,furniture,refund,recurring,10,950.69,95.35,5.81,9417.36,,,,,6702.76,f90c5d7d-4564-41d4-80e9-99d289f604c8,2022-03-26 15:00:57,2023-12-03 13:53:22,active,602f196b-a116-4a70-b4c0-cecf17b71635,premium,Alicia Morgan,Dunder Mifflin Paper Company,kjohnson@example.net,South Jordan,Puerto Rico,3.26
87b1304d-e7b7-4b7c-9573-3eb001a9622b,9d94c9b0-527e-47e4-b2cb-bee3fb64c4da,5,line_item,2023-09-22 00:34:40,USD,cancelled,82,desk,furniture,sale,one-time,10,924.55,13.54,40.42,9272.38,,,,,,,,,,e93525cb-e28c-4911-8574-8c93eebd7418,premium,Heather Franco,Dunder Mifflin Paper Company,wmarshall@example.org,South Susan,Thailand,19.11
